"","ccode","year","country","rawprice","lprice","rev_resrevgdp","rev_resrevrev","wtprice","class_income","class_reg","class_subreg","class_opec","class_hipc","class_ldc","class_reg2","class_dev"
"1552","IDN",2000,"Indonesia",0.245403881767203,0.219459880335252,6.1241807,41.9177125,1.34401196357346,"Lower middle income","Asia","Southeast Asia",0,0,0,"East Asia & Pacific","Emerging "
"1553","IDN",2001,"Indonesia",0.238760505450225,0.214111287312457,6.3257795,32.7753038,1.35442079199975,"Lower middle income","Asia","Southeast Asia",0,0,0,"East Asia & Pacific","Emerging "
"1554","IDN",2002,"Indonesia",0.235279305245782,0.211297102603804,4.2726108,23.9085628,0.902790282593722,"Lower middle income","Asia","Southeast Asia",0,0,0,"East Asia & Pacific","Emerging "
"1555","IDN",2003,"Indonesia",0.259714244309011,0.23088490501165,3.9904655,21.7557491,0.921338247919764,"Lower middle income","Asia","Southeast Asia",0,0,0,"East Asia & Pacific","Emerging "
"1556","IDN",2004,"Indonesia",0.348979075777127,0.299348066191407,4.7132275,24.4113561,1.41089553764516,"Lower middle income","Asia","Southeast Asia",0,0,0,"East Asia & Pacific","Emerging "
"1557","IDN",2005,"Indonesia",0.443526402143605,0.367089010319783,5.0004359,25.7970901,1.83560506569851,"Lower middle income","Asia","Southeast Asia",0,0,0,"East Asia & Pacific","Emerging "
"1558","IDN",2006,"Indonesia",0.51908082084059,0.418105428808214,6.0277608,29.6267681,2.52023951403734,"Lower middle income","Asia","Southeast Asia",0,0,0,"East Asia & Pacific","Emerging "
"1559","IDN",2007,"Indonesia",0.614032767191383,0.478735871495074,4.2646417,22.106704,2.04163696086374,"Lower middle income","Asia","Southeast Asia",0,0,0,"East Asia & Pacific","Emerging "
"1560","IDN",2008,"Indonesia",0.739666810711721,0.553693606793539,5.8325737,27.4086118,3.22945876884214,"Lower middle income","Asia","Southeast Asia",0,0,0,"East Asia & Pacific","Emerging "
"1561","IDN",2009,"Indonesia",0.488231129194266,0.397588253108225,3.1367765,19.0167138,1.24714548902593,"Lower middle income","Asia","Southeast Asia",0,0,0,"East Asia & Pacific","Emerging "
"1562","IDN",2010,"Indonesia",0.595492438081184,0.467182427195743,3.2879846,19.3196977,1.53608862601023,"Lower middle income","Asia","Southeast Asia",0,0,0,"East Asia & Pacific","Emerging "
"1563","IDN",2011,"Indonesia",0.708138060947064,0.535403924035873,3.5887868,20.6139013,1.92145053524814,"Lower middle income","Asia","Southeast Asia",0,0,0,"East Asia & Pacific","Emerging "
"1564","IDN",2012,"Indonesia",0.677211283808417,0.517132464057411,NA,NA,NA,"Lower middle income","Asia","Southeast Asia",0,0,0,"East Asia & Pacific","Emerging "
"1565","IND",1990,"India",0.631752468493478,0.489654571321062,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1566","IND",1991,"India",0.575692947111189,0.454695141940552,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1567","IND",1992,"India",0.543733818822726,0.43420403960495,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1568","IND",1993,"India",0.453926815175945,0.374268044402979,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1569","IND",1994,"India",0.473470645452173,0.387620601349514,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1570","IND",1995,"India",0.496421244565839,0.403076420508049,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1571","IND",1996,"India",0.551293405186028,0.439089037925904,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1572","IND",1997,"India",0.535413996490155,0.428800049229273,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1573","IND",1998,"India",0.415975257540682,0.347818521630646,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1574","IND",1999,"India",0.503569288584325,0.407841807242786,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1575","IND",2000,"India",0.698397176363683,0.529684968878256,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1576","IND",2001,"India",0.643711157023152,0.496956585956379,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1577","IND",2002,"India",0.650992270923496,0.501376483475486,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1578","IND",2003,"India",0.738131471682687,0.552810669369279,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1579","IND",2004,"India",0.982826672181981,0.684523438850074,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1580","IND",2005,"India",1.18939722752909,0.783626267372132,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1581","IND",2006,"India",1.46773174169869,0.903299405523904,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1582","IND",2007,"India",1.8169573527431,1.03565734953331,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1583","IND",2008,"India",1.98820586584636,1.09467316243619,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1584","IND",2009,"India",1.3133514961607,0.838697337186077,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1585","IND",2010,"India",1.63785709712371,0.969966881911872,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1586","IND",2011,"India",1.8872671110553,1.0603104184152,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1587","IND",2012,"India",1.74094163956847,1.00830152543709,NA,NA,NA,"Lower middle income","Asia","Southern Asia",0,0,0,"South Asia","Emerging "
"1588","IRL",1990,"Ireland",3.74849388517844,1.55782749096253,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1589","IRL",1991,"Ireland",3.59540439462264,1.52505675947007,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1590","IRL",1992,"Ireland",3.58189766514355,1.52211324967966,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1591","IRL",1993,"Ireland",2.8299838741077,1.34286059276795,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1592","IRL",1994,"Ireland",3.10000097900245,1.41098721249132,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1593","IRL",1995,"Ireland",3.14553084411857,1.42203084893207,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1594","IRL",1996,"Ireland",3.2702088177211,1.45166272949236,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1595","IRL",1997,"Ireland",3.4722021277051,1.4978809333343,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1596","IRL",1998,"Ireland",3.49283297624634,1.50248345518078,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1597","IRL",1999,"Ireland",3.56755242603067,1.51897748726232,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1598","IRL",2000,"Ireland",3.69436680397045,1.546363237531,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1599","IRL",2001,"Ireland",3.47133170979257,1.49768628590945,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1600","IRL",2002,"Ireland",3.32437586903127,1.46426782223204,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1601","IRL",2003,"Ireland",3.28929243362487,1.45612178544986,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1602","IRL",2004,"Ireland",4.01894434726736,1.61321962220075,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1603","IRL",2005,"Ireland",3.98852382498137,1.60714003934105,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1604","IRL",2006,"Ireland",4.8403239554965,1.76478626713322,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1605","IRL",2007,"Ireland",6.65785374549873,2.03573175460931,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1606","IRL",2008,"Ireland",14.1214864994825,2.71611667937677,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1607","IRL",2009,"Ireland",7.7037373265059,2.16375251117773,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1608","IRL",2010,"Ireland",8.96924920171303,2.29950527539219,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1609","IRL",2011,"Ireland",11.1458576277317,2.49698817566551,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1610","IRL",2012,"Ireland",10.3785935642824,2.43173383268463,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1611","IRN",1990,"Iran",0.330597990976075,0.285628458461347,NA,NA,NA,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1612","IRN",1991,"Iran",0.303126389622409,0.264766292381369,NA,NA,NA,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1613","IRN",1992,"Iran",0.290142158834527,0.254752412948855,NA,NA,NA,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1614","IRN",1993,"Iran",0.245247496604743,0.219334302613678,NA,NA,NA,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1615","IRN",1994,"Iran",0.249762005871201,0.222953137883684,NA,NA,NA,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1616","IRN",1995,"Iran",0.256800712918716,0.228569375208251,NA,NA,NA,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1617","IRN",1996,"Iran",0.29287147093329,0.256865691084949,NA,NA,NA,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1618","IRN",1997,"Iran",0.286039649315967,0.251567456845564,NA,NA,NA,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1619","IRN",1998,"Iran",0.228289323126724,0.205622407126471,NA,NA,NA,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1620","IRN",1999,"Iran",0.272387295627641,0.24089489626869,NA,NA,NA,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1621","IRN",2000,"Iran",0.371556796073275,0.315946442184655,16.4047907,64.6494097,5.18303525644892,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1622","IRN",2001,"Iran",0.355009907483341,0.303808766100757,11.827868,59.5630189,3.59340998268263,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1623","IRN",2002,"Iran",0.353215540081501,0.302483641808743,15.8642892,69.5937226,4.79868797192311,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1624","IRN",2003,"Iran",0.387449548944708,0.32746720485644,16.7410913,69.6621523,5.48215837425746,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1625","IRN",2004,"Iran",0.506981672946431,0.410108758287351,17.5985311,70.1748236,7.21731173710234,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1626","IRN",2005,"Iran",0.621930357062444,0.483617018311772,21.5305592,72.4531241,10.4125448428891,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1627","IRN",2006,"Iran",0.733618928547283,0.550211089816354,21.0103421,70.2335558,11.5601232242554,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1628","IRN",2007,"Iran",0.899498005571483,0.641589643669463,20.3852111,70.5981004,13.0789403257758,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1629","IRN",2008,"Iran",1.16090023327785,0.770524909535307,16.6661621,66.2880103,12.8416930444033,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1630","IRN",2009,"Iran",0.732054766962239,0.549308430288265,13.7378642,58.3796255,7.54632461921535,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1631","IRN",2010,"Iran",0.88374481557818,0.633261718773324,15.0307979,64.1766133,9.51842891268847,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1632","IRN",2011,"Iran",1.05130932098142,0.718478282434315,17.0400824,65.286272,12.2429291352912,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1633","IRN",2012,"Iran",0.997705248027083,0.69199914583373,NA,NA,NA,"Upper middle income","Asia","Southern Asia",1,0,0,"Middle East & North Africa","Developing"
"1634","IRQ",1990,"Iraq",0.195598175938985,0.178646625781605,NA,NA,NA,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1635","IRQ",1991,"Iraq",0.176232688728447,0.16231669446883,NA,NA,NA,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1636","IRQ",1992,"Iraq",0.170331373869232,0.157286934238144,NA,NA,NA,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1637","IRQ",1993,"Iraq",0.147513701514179,0.137597603198646,NA,NA,NA,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1638","IRQ",1994,"Iraq",0.147294008028997,0.13740613313783,NA,NA,NA,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1639","IRQ",1995,"Iraq",0.150555714941852,0.140245056041175,NA,NA,NA,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1640","IRQ",1996,"Iraq",0.175155623573738,0.161400584420649,NA,NA,NA,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1641","IRQ",1997,"Iraq",0.168770105311729,0.155952003878557,NA,NA,NA,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1642","IRQ",1998,"Iraq",0.13129996633054,0.12336738418854,NA,NA,NA,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1643","IRQ",1999,"Iraq",0.157816435796767,0.14653584827523,NA,NA,NA,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1644","IRQ",2000,"Iraq",0.221929580743575,0.200431232856195,NA,NA,NA,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1645","IRQ",2001,"Iraq",0.21673683611757,0.196172550784527,NA,NA,NA,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1646","IRQ",2002,"Iraq",0.213322292440294,0.193362293302017,NA,NA,NA,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1647","IRQ",2003,"Iraq",0.235120363703198,0.211168425819395,NA,NA,NA,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1648","IRQ",2004,"Iraq",0.315945271927818,0.274555245357386,67.2160012,95.2034384,18.4545057014084,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1649","IRQ",2005,"Iraq",0.40359819134398,0.339039076142436,73.5288482,92.5529636,24.9291527635454,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1650","IRQ",2006,"Iraq",0.470111183954091,0.385338033273356,66.1155596,88.7458355,25.4768397050313,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1651","IRQ",2007,"Iraq",0.554443778835737,0.441117783143912,65.9426822,83.5301966,29.0884897866275,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1652","IRQ",2008,"Iraq",0.672499315063946,0.514319103491879,71.6086609,93.4051149,36.829702276342,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1653","IRQ",2009,"Iraq",0.443067429146446,0.36677100714521,60.6579864,87.0545747,22.2475907633284,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1654","IRQ",2010,"Iraq",0.539154786311258,0.431233425700078,61.7371678,88.3660306,26.6231303634145,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1655","IRQ",2011,"Iraq",0.642685908845698,0.496332651483359,61.7467854,81.3507042,30.6469457181559,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1656","IRQ",2012,"Iraq",0.616429658023381,0.480219802249463,NA,NA,NA,"Upper middle income","Asia","Western Asia",1,0,0,"Middle East & North Africa","Developing"
"1657","ISL",1990,"Iceland",29.6366877130915,3.42219823567017,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1658","ISL",1991,"Iceland",25.7346997707645,3.28596233851772,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1659","ISL",1992,"Iceland",26.4741966556964,3.31324726076108,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1660","ISL",1993,"Iceland",21.5163253782162,3.11424061847517,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1661","ISL",1994,"Iceland",24.9980784954402,3.25802263126891,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1662","ISL",1995,"Iceland",26.6297554050172,3.31889328638138,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1663","ISL",1996,"Iceland",25.3480365113179,3.27139375651143,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1664","ISL",1997,"Iceland",25.9297863782203,3.29323297430858,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1665","ISL",1998,"Iceland",23.9304206365068,3.21608877009697,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1666","ISL",1999,"Iceland",23.9289618420304,3.21603025374942,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1667","ISL",2000,"Iceland",25.3981279866518,3.27329309804154,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1668","ISL",2001,"Iceland",22.5725209722348,3.16008166804803,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1669","ISL",2002,"Iceland",21.1191946656531,3.09644576847116,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1670","ISL",2003,"Iceland",23.0787898560951,3.18133136403224,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1671","ISL",2004,"Iceland",34.2276611496958,3.56183160211916,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1672","ISL",2005,"Iceland",33.8982633912516,3.55243706840734,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1673","ISL",2006,"Iceland",48.6820157385525,3.90564301124962,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1674","ISL",2007,"Iceland",61.0899611480177,4.12858431964006,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1675","ISL",2008,"Iceland",60.8973165801464,4.12547682786471,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1676","ISL",2009,"Iceland",48.0773432819847,3.8933974880187,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1677","ISL",2010,"Iceland",66.8553727253266,4.217378568486,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1678","ISL",2011,"Iceland",74.8842852298818,4.32920961724505,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1679","ISL",2012,"Iceland",63.660619477023,4.16915235278067,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1680","ISR",1990,"Israel",0.485313545948813,0.395625892020389,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1681","ISR",1991,"Israel",0.514259489429303,0.414926533611341,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1682","ISR",1992,"Israel",0.496754036294387,0.403298787525475,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1683","ISR",1993,"Israel",0.380350075799836,0.322337145114084,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1684","ISR",1994,"Israel",0.392985498145379,0.331449284223292,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1685","ISR",1995,"Israel",0.380486275737822,0.322435810823133,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1686","ISR",1996,"Israel",0.431936729809423,0.359027884468374,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1687","ISR",1997,"Israel",0.476386903598999,0.389597821637885,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1688","ISR",1998,"Israel",0.522056152233755,0.420062152473626,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1689","ISR",1999,"Israel",0.544735941320083,0.434852983975691,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1690","ISR",2000,"Israel",0.549037659507261,0.437633873280746,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1691","ISR",2001,"Israel",0.544529861921719,0.434719567551341,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1692","ISR",2002,"Israel",0.532761430309686,0.427070965019699,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1693","ISR",2003,"Israel",0.476683322933083,0.389798574963977,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1694","ISR",2004,"Israel",0.481586131680477,0.393113224499121,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1695","ISR",2005,"Israel",0.478709268660481,0.391169591491869,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1696","ISR",2006,"Israel",0.491548095249641,0.399814570681156,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1697","ISR",2007,"Israel",0.742787026676668,0.555485571279271,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1698","ISR",2008,"Israel",3.35116711127818,1.47044411055746,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1699","ISR",2009,"Israel",1.25893085673341,0.814891629108365,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1700","ISR",2010,"Israel",1.2284554221157,0.80130870966646,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1701","ISR",2011,"Israel",1.69515650589972,0.99145627536487,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1702","ISR",2012,"Israel",1.7256058076661,1.0026907181468,NA,NA,NA,"High income","Asia","Western Asia",0,0,0,""," Advanced"
"1703","ITA",1990,"Italy",0.39065909905333,0.329777806739405,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1704","ITA",1991,"Italy",0.395015089070205,0.332905231752612,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1705","ITA",1992,"Italy",0.381836443841644,0.323413370904563,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1706","ITA",1993,"Italy",0.302707980437092,0.264445159776995,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1707","ITA",1994,"Italy",0.310122501354832,0.270120645325645,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1708","ITA",1995,"Italy",0.305076225426338,0.266261449357224,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1709","ITA",1996,"Italy",0.348164401711794,0.298743964780483,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1710","ITA",1997,"Italy",0.369590011884882,0.314511433654509,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1711","ITA",1998,"Italy",0.367654177290994,0.313096992864546,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1712","ITA",1999,"Italy",0.398872782297957,0.33566675680797,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1713","ITA",2000,"Italy",0.441249018298731,0.36551011145518,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1714","ITA",2001,"Italy",0.435333369919741,0.361397135763895,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1715","ITA",2002,"Italy",0.426469599568735,0.355202580241201,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1716","ITA",2003,"Italy",0.405072101247191,0.340088619082664,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1717","ITA",2004,"Italy",0.4445106309616,0.367770600510501,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1718","ITA",2005,"Italy",0.473770612023201,0.387824158877289,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1719","ITA",2006,"Italy",0.505315236539216,0.409002335761758,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1720","ITA",2007,"Italy",0.711572889338932,0.537412766067782,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1721","ITA",2008,"Italy",2.19863052637627,1.16272275769703,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1722","ITA",2009,"Italy",0.971909673530658,0.679002450633748,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1723","ITA",2010,"Italy",1.01156411436465,0.6989125858071,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1724","ITA",2011,"Italy",1.33774275353258,0.849185828567127,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1725","ITA",2012,"Italy",1.33731295150653,0.849001958233003,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1726","JAM",1990,"Jamaica",28.4461051134952,3.38256164714055,NA,NA,NA,"Upper middle income","Latin America and the Caribbean","Caribbean",0,0,0,"Latin America & Caribbean","Developing"
"1727","JAM",1991,"Jamaica",24.7500467577107,3.24843644294152,NA,NA,NA,"Upper middle income","Latin America and the Caribbean","Caribbean",0,0,0,"Latin America & Caribbean","Developing"
"1728","JAM",1992,"Jamaica",25.4452626423736,3.27507703611444,NA,NA,NA,"Upper middle income","Latin America and the Caribbean","Caribbean",0,0,0,"Latin America & Caribbean","Developing"
"1729","JAM",1993,"Jamaica",20.6677375789393,3.07582440672634,NA,NA,NA,"Upper middle income","Latin America and the Caribbean","Caribbean",0,0,0,"Latin America & Caribbean","Developing"
"1730","JAM",1994,"Jamaica",23.9841057721554,3.21823985356753,NA,NA,NA,"Upper middle income","Latin America and the Caribbean","Caribbean",0,0,0,"Latin America & Caribbean","Developing"
